LOCATION_ID,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME,pos_rate,death_03da,death_05da,death_07da,death_15da,death_21da,test_03da,test_05da,test_07da,test_15da,test_21da,case_03da,case_05da,case_07da,case_15da,case_21da,pos_rate_03da,pos_rate_05da,pos_rate_07da,pos_rate_15da,pos_rate_21da
18001,2020-03-03,0,0,0,Adams,NaN,0,0,0,NA,NA,0,0.2,0.1,NA,NA,0,0,0,NA,NA,NaN,NaN,NaN,NA,NA
18001,2020-03-04,0,0,0,Adams,NaN,0,0,0,NA,NA,0.3,0.2,0.1,NA,NA,0,0,0,NA,NA,NaN,NaN,NaN,NA,NA
18001,2020-03-05,0,0,1,Adams,0,0,0,0,NA,NA,0.3,0.2,0.1,NA,NA,0,0,0,NA,NA,NaN,NaN,NaN,NA,NA
18001,2020-03-06,0,0,0,Adams,NaN,0,0,0,0,NA,0.3,0.2,0.7,0.5,NA,0,0,0.1,0.1,NA,NaN,NaN,NaN,NaN,NA
18001,2020-03-07,0,0,0,Adams,NaN,0,0,0,0,NA,0,1,0.9,0.5,NA,0,0.2,0.1,0.1,NA,NaN,NaN,NaN,NaN,NA
18001,2020-03-08,0,0,0,Adams,NaN,0,0,0,0,NA,1.3,1,1,0.5,NA,0.3,0.2,0.1,0.1,NA,NaN,NaN,NaN,NaN,NA
18001,2020-03-09,1,0,4,Adams,0.25,0,0,0,0,0,1.7,1.2,1,0.7,0.7,0.3,0.2,0.1,0.1,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-10,0,0,1,Adams,0,0,0,0,0,0,2,1.4,1,0.7,0.7,0.3,0.2,0.1,0.1,0,0.1,NaN,NaN,NaN,NaN
18001,2020-03-11,0,0,1,Adams,0,0,0,0,0,0,1,1.4,1,0.9,0.9,0,0.2,0.1,0.1,0,0,NaN,NaN,NaN,NaN
18001,2020-03-12,0,0,1,Adams,0,0,0,0,0,0,0.7,0.6,1,1,1,0,0,0.1,0.1,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-13,0,0,0,Adams,NaN,0,0,0,0,0,0.3,0.4,0.7,0.9,1,0,0,0,0.1,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-14,0,0,0,Adams,NaN,0,0,0,0,0,0,0.6,0.6,1.2,1.1,0,0,0,0.1,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-15,0,0,0,Adams,NaN,0,0,0,0,0,0.7,0.4,0.9,1.3,1.2,0,0,0,0.1,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-16,0,0,2,Adams,0,0,0,0,0,0,0.7,1,1,1.4,1.4,0,0,0,0.1,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-17,0,0,0,Adams,NaN,0,0,0,0,0,1.7,1.4,1,1.2,1.6,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-18,0,0,3,Adams,0,0,0,0,0,0,1.7,1.4,1.6,1.3,1.6,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-19,0,0,2,Adams,0,0,0,0,0,0,1.7,1.8,1.9,1.5,1.6,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-20,0,0,0,Adams,NaN,0,0,0,0,0,2,2.2,1.7,1.7,1.5,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-21,0,0,4,Adams,0,0,0,0,0,0,2,1.8,1.9,1.7,1.5,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-22,0,0,2,Adams,0,0,0,0,0,0,2.3,1.6,1.7,1.8,1.8,0,0,0,0,0,0,NaN,NaN,NaN,NaN
18001,2020-03-23,0,0,1,Adams,0,0,0,0,0,0,1.3,2,2.1,1.9,1.8,0,0,0,0,0,0,0,NaN,NaN,NaN
18001,2020-03-24,0,0,1,Adams,0,0,0,0,0,0,1.3,2.2,2.7,1.9,1.9,0,0,0,0,0,0,0,0,NaN,NaN
18001,2020-03-25,0,0,2,Adams,0,0,0,0,0,0,2.7,2.6,2.1,2.3,2,0,0,0,0,0,0,0,NaN,NaN,NaN
18001,2020-03-26,0,0,5,Adams,0,0,0,0,0,0,3.7,2.4,2,2.1,2.2,0,0,0,0,0,0,NaN,NaN,NaN,NaN
18001,2020-03-27,0,0,4,Adams,0,0,0,0,0,0,3,2.4,2,2.2,2.4,0,0,0,0.1,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-28,0,0,0,Adams,NaN,0,0,0,0,0,1.7,2.2,2.1,2.3,2.6,0,0,0,0.1,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-29,0,0,1,Adams,0,0,0,0,0,0,0.7,1.6,2.7,2.4,2.8,0,0,0,0.1,0,NaN,NaN,NaN,NaN,NaN
18001,2020-03-30,0,0,1,Adams,0,0,0,0,0,0,1.3,2,2.1,2.6,3,0,0,0,0.1,0.1,0,NaN,NaN,NaN,NaN
18001,2020-03-31,0,0,2,Adams,0,0,0,0,0.1,0,3,2.2,2,2.8,3.1,0,0,0.1,0.1,0.1,0,0,NaN,NaN,NaN
18001,2020-04-01,0,0,6,Adams,0,0,0,0,0.1,0,3,2.6,2.1,3.2,2.9,0,0.2,0.1,0.1,0.2,0,0.1,0,NaN,NaN
18001,2020-04-02,0,0,1,Adams,0,0,0,0,0.1,0,3.3,2.6,2.9,3.6,2.9,0.3,0.2,0.1,0.2,0.2,0.1,0.1,0,NaN,NaN
18001,2020-04-03,1,0,3,Adams,0.3333333333333333,0,0,0,0.1,0,1.7,3.4,3.4,3.3,3,0.3,0.2,0.1,0.2,0.2,0.1,0.1,0,NaN,NaN
18001,2020-04-04,0,0,1,Adams,0,0,0,0.1,0.1,0,3.3,3.2,3.7,3.1,3.4,0.3,0.2,0.1,0.3,0.2,0.1,0.1,0,NaN,NaN
18001,2020-04-05,0,0,6,Adams,0,0,0.2,0.1,0.1,0,4,3.8,3.9,3.1,3.5,0,0.2,0.1,0.3,0.2,0,0.1,0,Inf,NaN
18001,2020-04-06,0,0,5,Adams,0,0.3,0.2,0.1,0.1,0,5,4.6,4.9,3.3,3.4,0,0,0.4,0.3,0.2,0,0,0.1,Inf,NaN
18001,2020-04-07,0,1,4,Adams,0,0.3,0.2,0.1,0.1,0,5.3,6,4.6,3.9,3.4,0,0.4,0.3,0.3,0.3,0,0,0,Inf,NaN
18001,2020-04-08,0,0,7,Adams,0,0.3,0.2,0.1,0.1,0,6.3,5,4.4,4,3.5,0.7,0.4,0.4,0.3,0.3,0.1,0,Inf,Inf,Inf
18001,2020-04-09,2,0,8,Adams,0.25,0,0.2,0.1,0.1,0,5.3,4,3.7,3.9,3.6,0.7,0.6,0.4,0.3,0.3,0.1,Inf,Inf,Inf,Inf
18001,2020-04-10,0,0,1,Adams,0,0,0,0.1,0.1,0,3,3.4,3.6,4.1,3.8,1,0.6,0.6,0.4,0.3,Inf,Inf,Inf,Inf,Inf
18001,2020-04-11,1,0,0,Adams,Inf,0,0,0,0.1,0,0.7,2.8,4.3,4,4,0.3,0.8,0.6,0.3,0.3,Inf,Inf,Inf,Inf,Inf
18001,2020-04-12,0,0,1,Adams,0,0,0,0,0.1,0,1.7,3,3.9,4.1,4,0.7,0.4,0.6,0.3,0.3,Inf,Inf,Inf,Inf,Inf
18001,2020-04-13,1,0,4,Adams,0.25,0,0,0,0.1,0,4.7,3.6,3.3,4,4,0.3,0.4,0.3,0.3,0.3,0.1,Inf,Inf,Inf,Inf
18001,2020-04-14,0,0,9,Adams,0,0,0,0,0.1,0,5.7,4.4,3.7,4.1,4.2,0.3,0.2,0.4,0.3,0.2,0.1,0,Inf,Inf,Inf
18001,2020-04-15,0,0,4,Adams,0,0,0,0,0,0,5.7,5,4,4.3,4.3,0,0.4,0.3,0.3,0.2,0,0.1,0.1,Inf,Inf
18001,2020-04-16,0,0,4,Adams,0,0,0,0,0,0,4,4.6,4.3,3.9,4,0.3,0.2,0.3,0.3,0.2,0.1,0,0.1,Inf,Inf
18001,2020-04-17,1,0,4,Adams,0.25,0,0,0,0,0,3.3,3.4,4.3,3.8,4.5,0.3,0.2,0.1,0.2,0.2,0.1,0,0,Inf,Inf
18001,2020-04-18,0,0,2,Adams,0,0,0,0,0,0,3,3.4,3.9,3.9,4.4,0.3,0.2,0.1,0.2,0.2,0.1,0,0,Inf,Inf
18001,2020-04-19,0,0,3,Adams,0,0,0,0,0,0,3,3.8,4.3,4,4.8,0,0.2,0.1,0.1,0.2,0,0,0,0,Inf
18001,2020-04-20,0,0,4,Adams,0,0,0,0,0,0,4.3,4.4,4,4.9,4.7,0,0,0.1,0.1,0.1,0,0,0,0,Inf
18001,2020-04-21,0,0,6,Adams,0,0,0,0,0,0,5.7,4.4,4.3,4.8,4.9,0,0,0,0.1,0.2,0,0,0,0,Inf
18001,2020-04-22,0,0,7,Adams,0,0,0,0,0,0,5,5,4.4,5.1,5,0,0,0,0.1,0.1,0,0,0,0,0
18001,2020-04-23,0,0,2,Adams,0,0,0,0,0,0,5,4.8,4.1,5.3,5,0,0,0,0.1,0.1,0,0,0,0,NaN
18001,2020-04-24,0,0,6,Adams,0,0,0,0,0,0,3.7,3.8,5.6,5.4,5.1,0,0,0,0.1,0.1,0,0,0,0,NaN
18001,2020-04-25,0,0,3,Adams,0,0,0,0,0,0,3.3,5.2,5.1,5.3,5.1,0,0,0,0.1,0.1,0,0,0,0,NaN
18001,2020-04-26,0,0,1,Adams,0,0,0,0,0,0,6,5.4,6.1,5.1,5,0,0,0,0.1,0.1,0,0,0,NaN,NaN
18001,2020-04-27,0,0,14,Adams,0,0,0,0,0,0,6,7,6.9,5.4,5.6,0,0,0,0.1,0.1,0,0,0,NaN,NaN
18001,2020-04-28,0,0,3,Adams,0,0,0,0,0,0,10.3,7.8,6.7,5.8,5.9,0,0,0.1,0.1,0,0,0,0,NaN,NaN
18001,2020-04-29,0,0,14,Adams,0,0,0,0,0,0,8,8.6,6.6,5.5,6,0,0.2,0.1,0.1,0,0,0,0,NaN,NaN
18001,2020-04-30,0,0,7,Adams,0,0,0,0,0,0,8.7,6.2,6.4,6.1,6.1,0.3,0.2,0.1,0.1,0,0.1,0,NaN,NaN,NaN
18001,2020-05-01,1,0,5,Adams,0.2,0,0,0,0,0,4.7,5.6,5.4,6.7,6.3,0.3,0.2,0.1,0.1,0,0.1,NaN,NaN,NaN,NaN
18001,2020-05-02,0,0,2,Adams,0,0,0,0,0,0,2.3,4.2,6.4,6.6,6.4,0.3,0.2,0.1,0.1,0,NaN,NaN,NaN,NaN,NaN
18001,2020-05-03,0,0,0,Adams,NaN,0,0,0,0,0,3,4.8,4.6,6.7,6.9,0,0.2,0.1,0.1,0.1,NaN,NaN,NaN,NaN,NaN
18001,2020-05-04,0,0,7,Adams,0,0,0,0,0,0,5.7,4,5.9,7.1,7.8,0,0,0.1,0.1,0.1,NaN,NaN,NaN,NaN,NaN
18001,2020-05-05,0,0,10,Adams,0,0,0,0,0,0,6,6.8,6.7,6.7,8.2,0,0,0,0.1,0.1,0,NaN,NaN,NaN,NaN
18001,2020-05-06,0,0,1,Adams,0,0,0,0,0,0,9,9,7.1,7.7,8.2,0,0,0,0.1,0.1,0,0,NaN,NaN,NaN
18001,2020-05-07,0,0,16,Adams,0,0,0,0,0,0,9.3,8.6,7.7,8.2,8.4,0,0,0,0.1,0.1,0,0,0,NaN,NaN
18001,2020-05-08,0,0,11,Adams,0,0,0,0,0,0,10.7,7.4,7.9,8.7,8.2,0,0,0,0.1,0.1,0,0,0,NaN,NaN
18001,2020-05-09,0,0,5,Adams,0,0,0,0,0,0,6.7,8.8,7.6,8.5,8.5,0,0,0,0.1,0.2,0,0,0,NaN,NaN
18001,2020-05-10,0,0,4,Adams,0,0,0,0,0,0,5.7,7.2,10,8.7,8.3,0,0,0.1,0.1,0.2,0,0,0,NaN,NaN
18001,2020-05-11,0,0,8,Adams,0,0,0,0,0,0,6.7,8.6,10.7,9.4,8.4,0,0.2,0.1,0.1,0.2,0,0,0,0,NaN
18001,2020-05-12,0,0,8,Adams,0,0,0,0,0,0,11.3,11.8,11.3,9.5,8.8,0.3,0.2,0.1,0.2,0.2,0,0,0,0,NaN
18001,2020-05-13,1,0,18,Adams,0.05555555555555555,0,0,0,0,0,15.7,14,10.9,9.6,8.7,0.3,0.2,0.1,0.2,0.2,0,0,0,0,NaN
18001,2020-05-14,0,0,21,Adams,0,0,0,0,0,0,18,12.8,11,10.1,8.8,0.3,0.2,0.3,0.2,0.2,0,0,0,0,NaN
18001,2020-05-15,0,0,15,Adams,0,0,0,0,0,0,12.7,12.2,11.3,9.9,8.7,0,0.4,0.3,0.3,0.2,0,0.1,0,0,NaN
18001,2020-05-16,0,0,2,Adams,0,0,0,0,0,0,7.3,10.6,11.4,9.1,9,0.3,0.2,0.4,0.3,0.2,0.1,0,0.1,NaN,NaN
18001,2020-05-17,1,0,5,Adams,0.2,0,0,0,0,0,5.7,8.2,10.4,8.9,9.7,0.3,0.4,0.3,0.3,0.2,0.1,0.1,0,NaN,NaN
18001,2020-05-18,0,0,10,Adams,0,0,0,0,0,0,8,7.4,8.6,9,9.6,0.7,0.4,0.3,0.3,0.2,0.1,0.1,0,NaN,NaN
18001,2020-05-19,1,0,9,Adams,0.1111111111111111,0,0,0,0,0,10,8.6,8.3,9.7,10,0.3,0.4,0.4,0.3,0.3,0,0.1,0.1,NaN,NaN
18001,2020-05-20,0,0,11,Adams,0,0,0,0,0,0,9.3,10.2,8,10.1,9.9,0.3,0.4,0.4,0.3,0.3,0,0,NaN,NaN,NaN
18001,2020-05-21,0,0,8,Adams,0,0,0,0,0,0,10.7,8.2,7.6,9.9,10,0.3,0.4,0.3,0.3,0.4,0,NaN,NaN,NaN,NaN
18001,2020-05-22,1,0,13,Adams,0.07692307692307693,0,0,0,0,0,7,6.8,6.9,9.7,10.4,0.3,0.2,0.3,0.4,0.6,NaN,NaN,NaN,NaN,NaN
18001,2020-05-23,0,0,0,Adams,NaN,0,0,0,0,0,5,5.6,8.1,8.9,11,0.3,0.2,0.1,0.4,0.6,NaN,NaN,NaN,NaN,NaN
18001,2020-05-24,0,0,2,Adams,0,0,0,0,0,0,2.3,7.6,8.6,9.1,10.7,0,0.2,0.3,0.5,0.5,NaN,NaN,NaN,NaN,NaN
18001,2020-05-25,0,0,5,Adams,0,0,0,0,0,0,8.3,7.8,9.6,10,11.2,0,0.2,0.3,0.7,0.6,0,NaN,NaN,NaN,NaN
18001,2020-05-26,0,0,18,Adams,0,0,0,0,0,0,12.3,10.8,10.4,10.6,11.3,0.3,0.2,0.4,0.7,0.6,0,0,NaN,NaN,NaN
18001,2020-05-27,1,0,14,Adams,0.07142857142857142,0,0,0,0,0,15.7,14.2,10.9,10.8,11.7,0.3,0.6,0.4,0.6,0.6,0,0,0,NaN,NaN
18001,2020-05-28,0,0,15,Adams,0,0,0,0,0,0,16,13.8,11.3,12.2,11.7,1,0.6,0.7,0.7,0.6,0.1,0,0.1,NaN,NaN
18001,2020-05-29,2,0,19,Adams,0.10526315789473684,0,0,0,0,0,12.3,11.2,13.1,12.9,12.4,0.7,1,1.1,0.7,0.6,0,0.1,0.1,NaN,NaN
18001,2020-05-30,0,0,3,Adams,0,0,0,0,0,0,9,12,13.3,12.6,12.6,1.3,1.4,1.1,0.7,0.6,0.2,0.1,0.1,NaN,NaN
18001,2020-05-31,2,0,5,Adams,0.4,0,0,0,0,0,8.7,12.8,13,13,24.3,1.7,1.4,1,0.7,0.6,0.2,0.1,0.1,0.1,NaN
18001,2020-06-01,3,0,18,Adams,0.16666666666666666,0,0,0,0,0,14,11.4,15.4,14.5,25.2,1.7,1,1.3,0.7,0.6,0.2,0.1,0.1,0.1,NaN
18001,2020-06-02,0,0,19,Adams,0,0,0,0,0,0,16.3,17.2,15.3,15.1,25.5,1,1.4,1,0.8,0.7,0.1,0.1,0.1,0.1,NaN
18001,2020-06-03,0,0,12,Adams,0,0,0,0,0,0,21,19.8,16.1,30.9,25.9,0.7,1,1,0.8,0.7,0,0,0.1,0.1,0
18001,2020-06-04,2,0,32,Adams,0.0625,0,0,0,0,0,20.7,18,16.3,31.8,26,0.7,0.4,0.7,0.7,0.7,0,0,0,0.1,0.1
18001,2020-06-05,0,0,18,Adams,0,0,0,0,0,0,19.7,15.4,17.1,32.1,27.1,0.7,0.4,0.4,0.9,0.8,0,0,0,0.1,0.1
18001,2020-06-06,0,0,9,Adams,0,0,0,0,0,0,11,17.8,16.4,31.4,27.7,0,0.6,0.6,0.7,0.8,0,0,0,0.1,0.1
18001,2020-06-07,0,0,6,Adams,0,0,0,0,0,0,13,14.2,51.3,31.5,27.5,0.3,0.4,0.6,0.8,0.7,0,0,0,0.1,0.1
18001,2020-06-08,1,0,24,Adams,0.041666666666666664,0,0,0,0,0,14.7,61.8,50.6,33,28,0.7,0.4,0.3,0.7,0.7,0,0,0,0,0.1
18001,2020-06-09,1,0,14,Adams,0.07142857142857142,0,0,0,0,0,98,65.4,50.9,33.8,29.9,0.7,0.4,0.6,0.5,1,0,0,0,0,0.1
18001,2020-06-10,0,0,256,Adams,0,0,0,0,0,0,99,68.2,50.7,33.3,34.4,0.3,0.8,0.6,0.5,1,0,0,0,0,0.1
18001,2020-06-11,0,0,27,Adams,0,0,0,0,0,0,101,65,50.6,34.1,34.2,0.7,0.6,0.7,0.5,0.9,0,0,0.1,0,0
18001,2020-06-12,2,0,20,Adams,0.1,0,0,0,0,0,18.3,63.2,51,35.9,34.3,0.7,0.6,0.7,0.9,0.8,0,0.1,0.1,0,0
18001,2020-06-13,0,0,8,Adams,0,0,0,0,0,0,11,17.4,53.3,41.2,34.6,1,0.8,0.6,0.9,0.9,0.1,0.1,0,0,0
18001,2020-06-14,1,0,5,Adams,0.2,0,0,0,0,0,13.3,18,18.3,40.7,35,0.7,0.8,0.6,0.9,0.9,0.1,0.1,0,0,0
18001,2020-06-15,1,0,27,Adams,0.037037037037037035,0,0,0,0,0,20.7,16.2,18,41.6,34.6,0.7,0.4,0.6,0.9,1,0.1,0,0,0,0
18001,2020-06-16,0,0,30,Adams,0,0,0,0,0,0,22.7,19.6,23.6,41.7,34.9,0.3,0.4,1.4,1,1,0,0,0.1,0,0
18001,2020-06-17,0,0,11,Adams,0,0,0,0,0,0,22,30.4,36.3,42.1,34.6,0,1.8,1.4,1,1,0,0,0.1,0,0
18001,2020-06-18,0,0,25,Adams,0,0,0,0,0,0,31.7,44.4,35.9,26.6,34.5,2.7,1.6,1.3,1.2,1.1,0,0,0,0,0.1
18001,2020-06-19,8,0,59,Adams,0.13559322033898305,0,0,0,0,0,60.3,38.8,34.7,26.4,35.1,2.7,1.6,1.1,1.3,1,0,0,0,0.1,0.1
18001,2020-06-20,0,0,97,Adams,0,0,0,0,0,0,52.7,40.4,34.1,25.3,35.4,2.7,1.6,1.4,1.1,1,0,0,0,0,0.1
18001,2020-06-21,0,0,2,Adams,0,0,0,0,0,0,39.3,40.6,35.3,25,24.3,0,2,1.6,1.3,1.1,0,0,0,0.1,0.1
18001,2020-06-22,0,0,19,Adams,0,0,0,0,0,0,15.7,32.6,35.1,27.1,23.6,0.7,0.6,2,1.2,1.1,0,0,0.1,0.1,0.1
18001,2020-06-23,2,0,26,Adams,0.07692307692307693,0,0,0,0,0,21.3,18,30.1,26.7,23.2,1,1.2,1,1.1,1.1,0,0.1,0,0.1,0.1
18001,2020-06-24,1,0,19,Adams,0.05263157894736842,0,0,0,0,0,23,22.4,16.9,26.3,23,2,1.4,1,1.3,1.1,0.1,0.1,0,0.1,0.1
18001,2020-06-25,3,0,24,Adams,0.125,0,0,0,0,0,22.3,19.4,17,26.3,23,1.7,1.4,1.3,1.3,1,0.1,0.1,0.1,0.1,0.1
18001,2020-06-26,1,0,24,Adams,0.041666666666666664,0,0,0,0,0,17.3,14.8,19.6,25.4,23.1,1.3,1.4,1.3,1.4,1,0.1,0.2,0.1,0.1,0.1
18001,2020-06-27,0,0,4,Adams,0,0,0,0,0,0,10.3,18.4,18.9,21.7,23.3,1,1.2,1,0.9,1,0.2,0.2,0.1,0.1,0.1
18001,2020-06-28,2,0,3,Adams,0.6666666666666666,0,0,0,0,0,14.7,17.8,19.4,15.6,23.9,0.7,0.6,1.1,0.9,1,0.2,0.1,0.1,0.1,0.1
18001,2020-06-29,0,0,37,Adams,0,0,0,0,0,0,20.3,17.6,17.6,17.4,23.6,0.7,0.8,0.9,0.9,1,0.2,0.2,0.1,0.1,0.1
18001,2020-06-30,0,0,21,Adams,0,0,0,0,0,0,27,19,15.9,18.5,21.3,0.7,1,0.9,0.9,0.6,0,0.2,0.1,0.1,0.1
18001,2020-07-01,2,0,23,Adams,0.08695652173913043,0,0,0,0,0,18.3,20.8,15.9,18.2,17.2,1,0.8,0.9,0.7,0.6,0.1,0.1,0.1,0.1,0.1
18001,2020-07-02,1,0,11,Adams,0.09090909090909091,0,0,0,0,0,15.3,14.2,16.1,18.2,17.2,1.3,0.8,0.6,0.7,0.6,0.1,0.1,0,0.1,0.1
18001,2020-07-03,1,0,12,Adams,0.08333333333333333,0,0,0,0,0,9,11,15,17.4,17.2,0.7,0.8,0.6,0.5,0.6,0.1,0.1,0,0.1,0.1
18001,2020-07-04,0,0,4,Adams,0,0,0,0,0,0,7,12.2,17,16.5,17.8,0.3,0.4,0.6,0.4,0.7,0,0,0,0.1,0.1
18001,2020-07-05,0,0,5,Adams,0,0,0,0,0,0,12.7,17,16.9,16.3,17.9,0,0.2,0.3,0.4,0.7,0,0,0,0.1,0.1
18001,2020-07-06,0,0,29,Adams,0,0,0,0,0,0,23,19,18,17.5,17.2,0,0,0.1,0.3,0.6,0,0,0,0,0.1
18001,2020-07-07,0,0,35,Adams,0,0,0,0,0,0,28.7,22,18,17.5,17.1,0,0,0,0.5,0.6,0,0,0,0,0.1
18001,2020-07-08,0,0,22,Adams,0,0,0,0,0,0,25.3,23.4,18.9,17.5,17.8,0,0,0,0.5,0.7,0,0,0,0,0.1
18001,2020-07-09,0,0,19,Adams,0,0,0,0,0,0,17.7,19.6,18.4,16.7,17.7,0,0,0,0.5,0.6,0,0,0,0,NaN
18001,2020-07-10,0,0,12,Adams,0,0,0,0,0,0,13.7,13,17.1,17.4,16.4,0,0,0,0.5,0.6,0,0,0,0,NaN
18001,2020-07-11,0,0,10,Adams,0,0,0,0,0,0,8,12.6,17.4,17.8,15.6,0,0,0.4,0.5,0.9,0,0,0,0,NaN
18001,2020-07-12,0,0,2,Adams,0,0,0,0,0,0,10.7,16.2,17.3,17.5,14.5,0,0.6,0.6,0.5,0.9,0,0,0,NaN,NaN
18001,2020-07-13,0,0,20,Adams,0,0,0,0,0,NA,19.7,18,16.1,17.9,NA,1,0.8,0.7,0.6,NA,0,0,0,NaN,NA
18001,2020-07-14,3,0,37,Adams,0.08108108108108109,0,0,0,0,NA,26,18.2,17.6,16.2,NA,1.3,1,0.9,0.9,NA,0,0,0,NaN,NA
18001,2020-07-15,1,0,21,Adams,0.047619047619047616,0,0,0,0,NA,23,22.2,18.7,13.9,NA,1.7,1.2,1.1,1.1,NA,0.1,0.1,0.1,NaN,NA
18001,2020-07-16,1,0,11,Adams,0.09090909090909091,0,0,0,NA,NA,18,21.8,18.4,NA,NA,1,1.6,1.1,NA,NA,0.1,0.1,NaN,NA,NA
18001,2020-07-17,1,0,22,Adams,0.045454545454545456,0,0,0,NA,NA,17,14.4,17.1,NA,NA,1.3,1,1.3,NA,NA,0.1,NaN,NaN,NA,NA
18001,2020-07-18,2,0,18,Adams,0.1111111111111111,0,0,0,NA,NA,13.3,12.4,12.3,NA,NA,1,1,1.6,NA,NA,NaN,NaN,NaN,NA,NA
18001,2020-07-19,0,0,0,Adams,NaN,0,0,0,NA,NA,9.7,10.8,9.4,NA,NA,1,1.8,1.9,NA,NA,NaN,NaN,NaN,NA,NA
18001,2020-07-20,1,0,11,Adams,0.09090909090909091,0,0,NA,NA,NA,4.7,6.6,NA,NA,NA,2,2.2,NA,NA,NA,NaN,NaN,NA,NA,NA
18001,2020-07-21,5,0,3,Adams,1.6666666666666667,0,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA,1.6,NA,NA,NA,NA
18001,2020-07-22,3,0,1,Adams,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003,2020-03-03,0,0,1,Allen,0,0,0,0,NA,NA,0.3,0.2,0.3,NA,NA,0,0,0,NA,NA,NaN,NaN,NaN,NA,NA
18003,2020-03-04,0,0,0,Allen,NaN,0,0,0,NA,NA,0.3,0.4,0.3,NA,NA,0,0,0,NA,NA,NaN,NaN,NaN,NA,NA
18003,2020-03-05,0,0,0,Allen,NaN,0,0,0,NA,NA,0.3,0.4,0.4,NA,NA,0,0,0,NA,NA,NaN,NaN,NaN,NA,NA
18003,2020-03-06,0,0,1,Allen,0,0,0,0,0,NA,0.3,0.4,0.7,2.5,NA,0,0,0,0,NA,NaN,NaN,NaN,NaN,NA
18003,2020-03-07,0,0,0,Allen,NaN,0,0,0,0,NA,0.7,0.8,2,2.9,NA,0,0,0,0,NA,NaN,NaN,NaN,NaN,NA
18003,2020-03-08,0,0,1,Allen,0,0,0,0,0,NA,1,2.8,2.1,3.1,NA,0,0,0,0,NA,NaN,NaN,NaN,NaN,NA
18003,2020-03-09,0,0,2,Allen,0,0,0,0,0,0,4.3,2.8,3.4,3.3,6,0,0,0,0,0,0,NaN,NaN,NaN,NaN
18003,2020-03-10,0,0,10,Allen,0,0,0,0,0,0,4.3,4.6,5,4.8,7.4,0,0,0,0,0.2,0,0,NaN,NaN,NaN
18003,2020-03-11,0,0,1,Allen,0,0,0,0,0,0,6.7,6.8,5.9,7.1,8.7,0,0,0,0,0.2,0,0,0,NaN,NaN
18003,2020-03-12,0,0,9,Allen,0,0,0,0,0,0,7.3,7.6,6.1,8.4,9.5,0,0,0,0.1,0.3,0,0,0,NaN,NaN
18003,2020-03-13,0,0,12,Allen,0,0,0,0,0,0,9,6.2,6.4,10.3,12.4,0,0,0,0.3,0.3,0,0,0,NaN,NaN
18003,2020-03-14,0,0,6,Allen,0,0,0,0,0,0,7,6.8,8.1,12,14.9,0,0,0,0.3,0.3,0,0,0,NaN,NaN
18003,2020-03-15,0,0,3,Allen,0,0,0,0,0.1,0,4.3,9.4,13.1,13.1,17.1,0,0,0,0.4,0.4,0,0,0,0,NaN
18003,2020-03-16,0,0,4,Allen,0,0,0,0,0.1,0,9.7,14.2,14.6,17.2,19.4,0,0,0.1,0.5,1,0,0,0,0,NaN
18003,2020-03-17,0,0,22,Allen,0,0,0,0,0.1,0,20.7,16.8,17,20.5,21.7,0,0.2,0.6,0.5,1.1,0,0,0,0,NaN
18003,2020-03-18,0,0,36,Allen,0,0,0,0,0.1,0,25.7,22,19.9,23.1,23.4,0.3,0.8,0.6,0.5,1.2,0,0,0,0,0
18003,2020-03-19,1,0,19,Allen,0.05263157894736842,0,0,0.1,0.1,0,28,26.4,21.9,26.2,24.5,1.3,0.8,0.9,1.4,1.3,0.1,0,0,0,0
18003,2020-03-20,3,0,29,Allen,0.10344827586206896,0,0.2,0.1,0.1,0.1,24.7,25.4,30.1,28.9,26.7,1.3,1.2,1,1.5,1.4,0.1,0.1,0,0,0
18003,2020-03-21,0,0,26,Allen,0,0.3,0.2,0.1,0.1,0.1,24,30.6,34.4,30.4,28.7,1.7,1.4,1,1.7,1.8,0.1,0.1,0,0,0
18003,2020-03-22,2,1,17,Allen,0.11764705882352941,0.3,0.2,0.1,0.1,0.1,35,37.2,36.1,31.7,32.5,1,1.2,1.1,1.9,2.2,0,0,0,0.1,0.1
